citing_paper_id,doi,title,year,venue,authors_raw,authors_detail
6199031bc9492a584f740f6c0d0c66cb39c273d7,10.1117/12.2673316,Adaptive RetinexNet and fusion strategy for low-intensity image enhancement,2023,"Conference on Computer Vision, Application, and Algorithm",Xuehui Yin; Qiaoyu Chen; Gerile Tu,"[{""id"": ""2713266"", ""name"": ""Xuehui Yin"", ""source"": ""s2""}, {""id"": ""2887565"", ""name"": ""Qiaoyu Chen"", ""source"": ""s2""}, {""id"": ""2058828437"", ""name"": ""Gerile Tu"", ""source"": ""s2""}]"
9c54a2b0819f2c8db0ee2ccec8fc245559249d96,10.3233/JIFS-222644,Opt2Ada: an universal method for single-image low-light enhancement,2023,Journal of Intelligent & Fuzzy Systems,Xiaoyong Guo; Kai Zhang; Jiahan Peng; Xiaoyan Chen; G. Guo,"[{""id"": ""2146370322"", ""name"": ""Xiaoyong Guo"", ""source"": ""s2""}, {""id"": ""2174637329"", ""name"": ""Kai Zhang"", ""source"": ""s2""}, {""id"": ""2175757666"", ""name"": ""Jiahan Peng"", ""source"": ""s2""}, {""id"": ""2143799959"", ""name"": ""Xiaoyan Chen"", ""source"": ""s2""}, {""id"": ""103132268"", ""name"": ""G. Guo"", ""source"": ""s2""}]"
5549dc3ceff07561d9fb59610c0f78c71617901a,10.1109/CVPR52729.2023.00958,Generative Diffusion Prior for Unified Image Restoration and Enhancement,2023,Computer Vision and Pattern Recognition,Ben Fei; Zhaoyang Lyu; Liang Pan; Junzhe Zhang; Weidong Yang; Tian-jian Luo; Bo Zhang; Bo Dai,"[{""id"": ""2197075824"", ""name"": ""Ben Fei"", ""source"": ""s2""}, {""id"": ""119937438"", ""name"": ""Zhaoyang Lyu"", ""source"": ""s2""}, {""id"": ""50379842"", ""name"": ""Liang Pan"", ""source"": ""s2""}, {""id"": ""2352693588"", ""name"": ""Junzhe Zhang"", ""source"": ""s2""}, {""id"": ""2158065044"", ""name"": ""Weidong Yang"", ""source"": ""s2""}, {""id"": ""2068287693"", ""name"": ""Tian-jian Luo"", ""source"": ""s2""}, {""id"": ""2141897317"", ""name"": ""Bo Zhang"", ""source"": ""s2""}, {""id"": ""144445937"", ""name"": ""Bo Dai"", ""source"": ""s2""}]"
75c1fa217844b92a49698b367b7376a6bbd9017a,10.1016/j.compbiomed.2023.106961,Deep polyp image enhancement using region of interest with paired supervision,2023,Comput. Biol. Medicine,Dongjin Huang; Jinhuan Liu; Yongsheng Shi; Canlin Li; Wenbing Tang,"[{""id"": ""3034852"", ""name"": ""Dongjin Huang"", ""source"": ""s2""}, {""id"": ""48210695"", ""name"": ""Jinhuan Liu"", ""source"": ""s2""}, {""id"": ""49593197"", ""name"": ""Yongsheng Shi"", ""source"": ""s2""}, {""id"": ""1929706"", ""name"": ""Canlin Li"", ""source"": ""s2""}, {""id"": ""2116723937"", ""name"": ""Wenbing Tang"", ""source"": ""s2""}]"
bcae27bff6d24f2350ea113437a70af2bff36448,10.1016/j.eswa.2023.120271,Multi-scene image enhancement based on multi-channel illumination estimation,2023,Expert systems with applications,Runxing Zhao; Zhiwen Wang; Wu Guo; Canlong Zhang,"[{""id"": ""2193365759"", ""name"": ""Runxing Zhao"", ""source"": ""s2""}, {""id"": ""47197188"", ""name"": ""Zhiwen Wang"", ""source"": ""s2""}, {""id"": ""2112285356"", ""name"": ""Wu Guo"", ""source"": ""s2""}, {""id"": ""7924036"", ""name"": ""Canlong Zhang"", ""source"": ""s2""}]"
e81fdcb882f23006b2ebcf7ff46481860dfecb89,10.1109/CVPR52729.2023.00075,Human Pose Estimation in Extremely Low-Light Conditions,2023,Computer Vision and Pattern Recognition,Sohyun Lee; Jaesung Rim; Boseung Jeong; Geon-Yeong Kim; Byungju Woo; Haechan Lee; Sung-Jin Cho; Suha Kwak,"[{""id"": ""2161506615"", ""name"": ""Sohyun Lee"", ""source"": ""s2""}, {""id"": ""2005324875"", ""name"": ""Jaesung Rim"", ""source"": ""s2""}, {""id"": ""2124963484"", ""name"": ""Boseung Jeong"", ""source"": ""s2""}, {""id"": ""2157689053"", ""name"": ""Geon-Yeong Kim"", ""source"": ""s2""}, {""id"": ""2212287594"", ""name"": ""Byungju Woo"", ""source"": ""s2""}, {""id"": ""2142350"", ""name"": ""Haechan Lee"", ""source"": ""s2""}, {""id"": ""2180744"", ""name"": ""Sung-Jin Cho"", ""source"": ""s2""}, {""id"": ""2483916"", ""name"": ""Suha Kwak"", ""source"": ""s2""}]"
0ad975bd74e9beee0fca0c85fba1b292ad14b5bc,10.1007/s11042-023-15147-w,Unsupervised learning based dual-branch fusion low-light image enhancement,2023,Multimedia tools and applications,Guang Han; Yu Zhou; Fanyu Zeng,"[{""id"": ""2067642054"", ""name"": ""Guang Han"", ""source"": ""s2""}, {""id"": ""2110633195"", ""name"": ""Yu Zhou"", ""source"": ""s2""}, {""id"": ""2054265308"", ""name"": ""Fanyu Zeng"", ""source"": ""s2""}]"
bb7ec65955f5390537cc320c9e95c6df815c0908,10.1145/3594315.3594338,Semi-supervised Zero-Shot Learning in Retinex decomposition-based Low-Light Image Enhancement,2023,International Conference on Computing and Artificial Intelligence,Jieyu Pang; F. Yu; Ronggang Wang,"[{""id"": ""2211970962"", ""name"": ""Jieyu Pang"", ""source"": ""s2""}, {""id"": ""2212061665"", ""name"": ""F. Yu"", ""source"": ""s2""}, {""id"": ""2155887982"", ""name"": ""Ronggang Wang"", ""source"": ""s2""}]"
097a500b7c22a9b13b16272982627f03c8a295ed,10.1109/CVPRW59228.2023.00152,VDPVE: VQA Dataset for Perceptual Video Enhancement,2023,2023 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW),Yixuan Gao; Y. Cao; Tengchuan Kou; Wei Sun; Yunlong Dong; Xiaohong Liu; Xiongkuo Min; Guangtao Zhai,"[{""id"": ""2118544238"", ""name"": ""Yixuan Gao"", ""source"": ""s2""}, {""id"": ""2112823820"", ""name"": ""Y. Cao"", ""source"": ""s2""}, {""id"": ""2131091027"", ""name"": ""Tengchuan Kou"", ""source"": ""s2""}, {""id"": ""2153198409"", ""name"": ""Wei Sun"", ""source"": ""s2""}, {""id"": ""2212175505"", ""name"": ""Yunlong Dong"", ""source"": ""s2""}, {""id"": ""2211737291"", ""name"": ""Xiaohong Liu"", ""source"": ""s2""}, {""id"": ""2246414"", ""name"": ""Xiongkuo Min"", ""source"": ""s2""}, {""id"": ""144826390"", ""name"": ""Guangtao Zhai"", ""source"": ""s2""}]"
3d0ea7cabbc6e7e103db0b8fef30865fa196595d,10.1109/TCSVT.2023.3290351,Unsupervised HDR Image and Video Tone Mapping via Contrastive Learning,2023,IEEE transactions on circuits and systems for video technology (Print),Cong Cao; Huanjing Yue; Xin Liu; Jingyu Yang,"[{""id"": ""2064669295"", ""name"": ""Cong Cao"", ""source"": ""s2""}, {""id"": ""1779338"", ""name"": ""Huanjing Yue"", ""source"": ""s2""}, {""id"": ""2146075325"", ""name"": ""Xin Liu"", ""source"": ""s2""}, {""id"": ""2135970340"", ""name"": ""Jingyu Yang"", ""source"": ""s2""}]"
42754ad2b7b2193b4d8e3d067808cea8913869c4,10.1109/ICCV51070.2023.01149,Retinexformer: One-stage Retinex-based Transformer for Low-light Image Enhancement,2023,IEEE International Conference on Computer Vision,Yuanhao Cai; Hao Bian; Jing Lin; Haoqian Wang; R. Timofte; Yulun Zhang,"[{""id"": null, ""name"": ""Yuanhao Cai"", ""source"": ""s2""}, {""id"": ""2000465451"", ""name"": ""Hao Bian"", ""source"": ""s2""}, {""id"": ""2118747385"", ""name"": ""Jing Lin"", ""source"": ""s2""}, {""id"": ""2143410777"", ""name"": ""Haoqian Wang"", ""source"": ""s2""}, {""id"": ""1732855"", ""name"": ""R. Timofte"", ""source"": ""s2""}, {""id"": ""2410227"", ""name"": ""Yulun Zhang"", ""source"": ""s2""}]"
a16a3cd92d147b2caaf41b20aa28b8b36188ae70,10.48550/arXiv.2303.05807,Aleth-NeRF: Low-light Condition View Synthesis with Concealing Fields,2023,arXiv.org,Ziteng Cui; Lin Gu; Xiao Sun; Y. Qiao; Tatsuya Harada,"[{""id"": ""2152101108"", ""name"": ""Ziteng Cui"", ""source"": ""s2""}, {""id"": ""151484085"", ""name"": ""Lin Gu"", ""source"": ""s2""}, {""id"": ""2112349534"", ""name"": ""Xiao Sun"", ""source"": ""s2""}, {""id"": ""145858545"", ""name"": ""Y. Qiao"", ""source"": ""s2""}, {""id"": ""2147394803"", ""name"": ""Tatsuya Harada"", ""source"": ""s2""}]"
aa854eafdf69e9fb03d910f92643482e9eabb348,10.3389/fphy.2023.1147031,Real-world low-light image enhancement via domain-gap aware framework and reverse domain-distance guided strategy,2023,Frontiers of Physics,Yong Chen; Meiyong Huang; Huanlin Liu; Kaixin Shao; Jinliang Zhang,"[{""id"": ""2115838049"", ""name"": ""Yong Chen"", ""source"": ""s2""}, {""id"": ""2156270196"", ""name"": ""Meiyong Huang"", ""source"": ""s2""}, {""id"": ""15387819"", ""name"": ""Huanlin Liu"", ""source"": ""s2""}, {""id"": ""2187587678"", ""name"": ""Kaixin Shao"", ""source"": ""s2""}, {""id"": ""2187871821"", ""name"": ""Jinliang Zhang"", ""source"": ""s2""}]"
1d1da801165468852e73c68f31b477755b7db3ee,10.1145/3594409.3594411,Maritime Low-light Image Enhancement by Joint En-decoder Architecture and Feature Enhancement Network,2023,International Conferences on Innovation in Artificial Intelligence,Mengwei Bao; Jiaying Du; Xiaoqi Hu; Lei He; Hong Ji; Yue Wu,"[{""id"": ""2180418293"", ""name"": ""Mengwei Bao"", ""source"": ""s2""}, {""id"": ""2159186102"", ""name"": ""Jiaying Du"", ""source"": ""s2""}, {""id"": ""47027665"", ""name"": ""Xiaoqi Hu"", ""source"": ""s2""}, {""id"": ""2218864244"", ""name"": ""Lei He"", ""source"": ""s2""}, {""id"": ""2072975696"", ""name"": ""Hong Ji"", ""source"": ""s2""}, {""id"": ""72500970"", ""name"": ""Yue Wu"", ""source"": ""s2""}]"
dcc5c60d824ab9b439dae7379993b27cfd330eca,10.1016/j.bspc.2022.104450,Multi-level GAN based enhanced CT scans for liver cancer diagnosis,2023,Biomedical Signal Processing and Control,R. Khan; Yigang Luo; Fang-Xiang Wu,"[{""id"": ""32402902"", ""name"": ""R. Khan"", ""source"": ""s2""}, {""id"": ""6230167"", ""name"": ""Yigang Luo"", ""source"": ""s2""}, {""id"": ""2116490191"", ""name"": ""Fang-Xiang Wu"", ""source"": ""s2""}]"
6ca2082d4182247ac7a6f682380db39ea22ed821,10.1016/j.dsp.2023.103993,Pseudo-Retinex decomposition-based unsupervised underwater image enhancement and beyond,2023,Digit. Signal Process.,Zhen Shen; Haiyong Xu; G. Jiang; Mei Yu; Baozhen Du; Ting Luo; Zhongjie Zhu,"[{""id"": ""2111638621"", ""name"": ""Zhen Shen"", ""source"": ""s2""}, {""id"": ""9127505"", ""name"": ""Haiyong Xu"", ""source"": ""s2""}, {""id"": ""145775490"", ""name"": ""G. Jiang"", ""source"": ""s2""}, {""id"": ""145231572"", ""name"": ""Mei Yu"", ""source"": ""s2""}, {""id"": ""2064619418"", ""name"": ""Baozhen Du"", ""source"": ""s2""}, {""id"": ""2068287539"", ""name"": ""Ting Luo"", ""source"": ""s2""}, {""id"": ""3335867"", ""name"": ""Zhongjie Zhu"", ""source"": ""s2""}]"
82427b4e10b6a2ae105cd3a17fffa01a580c1053,10.1016/j.displa.2023.102432,No-reference quality assessment for low-light image enhancement: Subjective and objective methods,2023,Displays (Guildford),Weitao Lin; Yuxuan Wu; Lishi Xu; Weiling Chen; Tiesong Zhao; Hongan Wei,"[{""id"": ""48150186"", ""name"": ""Weitao Lin"", ""source"": ""s2""}, {""id"": ""2136736164"", ""name"": ""Yuxuan Wu"", ""source"": ""s2""}, {""id"": ""2212881367"", ""name"": ""Lishi Xu"", ""source"": ""s2""}, {""id"": ""150336548"", ""name"": ""Weiling Chen"", ""source"": ""s2""}, {""id"": ""2043147"", ""name"": ""Tiesong Zhao"", ""source"": ""s2""}, {""id"": ""2115312829"", ""name"": ""Hongan Wei"", ""source"": ""s2""}]"
c4d652597e9996d238524d3ecee7762750667ea2,10.3390/photonics10020198,Low-Illumination Image Enhancement Based on Deep Learning Techniques: A Brief Review,2023,Photonics,Hao Tang; Hongyu Zhu; Linfeng Fei; Tingwei Wang; Yichao Cao; Chao Xie,"[{""id"": null, ""name"": ""Hao Tang"", ""source"": ""s2""}, {""id"": ""2149669716"", ""name"": ""Hongyu Zhu"", ""source"": ""s2""}, {""id"": ""2205900248"", ""name"": ""Linfeng Fei"", ""source"": ""s2""}, {""id"": ""2155391146"", ""name"": ""Tingwei Wang"", ""source"": ""s2""}, {""id"": ""2160469"", ""name"": ""Yichao Cao"", ""source"": ""s2""}, {""id"": ""2064757396"", ""name"": ""Chao Xie"", ""source"": ""s2""}]"
2006fc919a3443e0f8cb003f64c921bf4e51eb1d,10.5954/icarob.2023.ps3,Enhancement methodology for low light image,2023,Proceedings of International Conference on Artificial Life and Robotics,Xiwen Liang; Xiaoyan Chen,"[{""id"": ""51291599"", ""name"": ""Xiwen Liang"", ""source"": ""s2""}, {""id"": ""2143799176"", ""name"": ""Xiaoyan Chen"", ""source"": ""s2""}]"
a4bda0fe52774fca9a6d9f57bb1cf3a090ad3087,10.5954/icarob.2023.os31-4,A lightweight low-light image enhancement network,2023,Proceedings of International Conference on Artificial Life and Robotics,Yutao Jin; Xiaoyan Chen; Xiwen Liang,"[{""id"": ""2154182385"", ""name"": ""Yutao Jin"", ""source"": ""s2""}, {""id"": ""2143799176"", ""name"": ""Xiaoyan Chen"", ""source"": ""s2""}, {""id"": ""51291599"", ""name"": ""Xiwen Liang"", ""source"": ""s2""}]"
273aa9f144c73996e551c216d3c164d60c9087b5,10.1109/OTCON56053.2023.10113961,Self-supervised learning based low light image enhancement using convolutional neural networks,2023,2022 OPJU International Technology Conference on Emerging Technologies for Sustainable Development (OTCON),U. Hari; A. Bevi,"[{""id"": ""144459904"", ""name"": ""U. Hari"", ""source"": ""s2""}, {""id"": ""2288196488"", ""name"": ""A. Bevi"", ""source"": ""s2""}]"
76016897db0ef4642aa78716329179b48cbfad26,10.1371/journal.pone.0281093,Underwater low-light enhancement network based on bright channel prior and attention mechanism,2023,PLoS ONE,Zhangjing Zheng; Xixia Huang; Le Wang,"[{""id"": ""2115548986"", ""name"": ""Zhangjing Zheng"", ""source"": ""s2""}, {""id"": ""2108800686"", ""name"": ""Xixia Huang"", ""source"": ""s2""}, {""id"": ""2116229679"", ""name"": ""Le Wang"", ""source"": ""s2""}]"
46ff67f95be89461ca28654e201fe5f7366a3f65,10.1109/TII.2022.3185660,Single-Exposure Optical Measurement of Highly Reflective Surfaces via Deep Sinusoidal Prior for Complex Equipment Production,2023,IEEE Transactions on Industrial Informatics,Jing Zhang; Bin Luo; Fu-Bing Li; Xingman Niu; Qican Zhang; Yajun Wang; Xiangcheng Chen,"[{""id"": ""47538862"", ""name"": ""Jing Zhang"", ""source"": ""s2""}, {""id"": ""2174116032"", ""name"": ""Bin Luo"", ""source"": ""s2""}, {""id"": ""2149811258"", ""name"": ""Fu-Bing Li"", ""source"": ""s2""}, {""id"": ""2174088210"", ""name"": ""Xingman Niu"", ""source"": ""s2""}, {""id"": ""3181359"", ""name"": ""Qican Zhang"", ""source"": ""s2""}, {""id"": ""2170509327"", ""name"": ""Yajun Wang"", ""source"": ""s2""}, {""id"": ""2117897"", ""name"": ""Xiangcheng Chen"", ""source"": ""s2""}]"
39c30274eace407639ab24b7eb4b95d7f4299fe7,10.1088/1742-6596/2425/1/012027,A low-light image enhancement method based on AUDD-GAN,2023,Journal of Physics: Conference Series,Longyang Zhao; Xinran Li; Ruimin Meng,"[{""id"": ""2158087382"", ""name"": ""Longyang Zhao"", ""source"": ""s2""}, {""id"": ""1502860194"", ""name"": ""Xinran Li"", ""source"": ""s2""}, {""id"": ""2157962111"", ""name"": ""Ruimin Meng"", ""source"": ""s2""}]"
c25859009ec95aecb4c716b76ffa9729ac82633a,10.1016/j.jfranklin.2023.02.023,A lightweight object detection network in low-light conditions based on depthwise separable pyramid network and attention mechanism on embedded platforms,2023,Journal of the Franklin Institute,Kun Ren; Qingyang Tao; Honggui Han,"[{""id"": ""47995952"", ""name"": ""Kun Ren"", ""source"": ""s2""}, {""id"": ""2004240084"", ""name"": ""Qingyang Tao"", ""source"": ""s2""}, {""id"": ""2210608212"", ""name"": ""Honggui Han"", ""source"": ""s2""}]"
074f212b957ebdb68130b1cb3dedf8382bc80a6a,10.1109/ICPECA56706.2023.10075845,Back-projection Residual Low-light Image Enhancement Network with Color Correction Matrix,2023,"2023 IEEE 3rd International Conference on Power, Electronics and Computer Applications (ICPECA)",Ke Chen; Chengyi Cao,"[{""id"": ""32811782"", ""name"": ""Ke Chen"", ""source"": ""s2""}, {""id"": ""2151197087"", ""name"": ""Chengyi Cao"", ""source"": ""s2""}]"
1c8d1e374f19a46a95ebf3550ccd58002a57097f,10.3389/fmed.2023.1061357,A two-stage framework for optical coherence tomography angiography image quality improvement,2023,Frontiers in Medicine,Juan Cao; Zihao Xu; Mengjia Xu; Yuhui Ma; Yitian Zhao,"[{""id"": ""2109829383"", ""name"": ""Juan Cao"", ""source"": ""s2""}, {""id"": ""2117883323"", ""name"": ""Zihao Xu"", ""source"": ""s2""}, {""id"": ""34632443"", ""name"": ""Mengjia Xu"", ""source"": ""s2""}, {""id"": ""143976354"", ""name"": ""Yuhui Ma"", ""source"": ""s2""}, {""id"": ""1956017"", ""name"": ""Yitian Zhao"", ""source"": ""s2""}]"
f766ecfe23a0a515d721a3e464be08af9a0bc2d2,10.48550/arXiv.2301.06269,DarkVision: A Benchmark for Low-light Image/Video Perception,2023,arXiv.org,Bo Zhang; Yuchen Guo; Runzhao Yang; Zhihong Zhang; Jiayi Xie; J. Suo; Qionghai Dai,"[{""id"": ""2155611061"", ""name"": ""Bo Zhang"", ""source"": ""s2""}, {""id"": ""2366320459"", ""name"": ""Yuchen Guo"", ""source"": ""s2""}, {""id"": ""2162083988"", ""name"": ""Runzhao Yang"", ""source"": ""s2""}, {""id"": ""2144436679"", ""name"": ""Zhihong Zhang"", ""source"": ""s2""}, {""id"": ""1491234743"", ""name"": ""Jiayi Xie"", ""source"": ""s2""}, {""id"": ""144036068"", ""name"": ""J. Suo"", ""source"": ""s2""}, {""id"": ""1491800101"", ""name"": ""Qionghai Dai"", ""source"": ""s2""}]"
d639129ba6f047f61e8c8c0883cd301279ff06f5,10.48550/arXiv.2301.05434,LVRNet: Lightweight Image Restoration for Aerial Images under Low Visibility,2023,AAAI Conference on Artificial Intelligence,Esha Pahwa; Achleshwar Luthra; Pratik Narang,"[{""id"": ""2141800564"", ""name"": ""Esha Pahwa"", ""source"": ""s2""}, {""id"": ""2120424496"", ""name"": ""Achleshwar Luthra"", ""source"": ""s2""}, {""id"": ""3120689"", ""name"": ""Pratik Narang"", ""source"": ""s2""}]"
92aeaaeea146b2e7e3851d84104f188a9451cc93,10.48550/arXiv.2301.04422,"Optical Flow for Autonomous Driving: Applications, Challenges and Improvements",2023,Autonomous Vehicles and Machines,Shihao Shen; Louis Kerofsky; S. Yogamani,"[{""id"": ""2072819892"", ""name"": ""Shihao Shen"", ""source"": ""s2""}, {""id"": ""143834054"", ""name"": ""Louis Kerofsky"", ""source"": ""s2""}, {""id"": ""2601522"", ""name"": ""S. Yogamani"", ""source"": ""s2""}]"
44ab8f0d84f827b15683d8b8b1a6fca314fdab64,10.1016/j.engappai.2022.105632,LACN: A lightweight attention-guided ConvNeXt network for low-light image enhancement,2023,Engineering applications of artificial intelligence,Saijie Fan; Wei Liang; Derui Ding; Hui Yu,"[{""id"": ""2191770028"", ""name"": ""Saijie Fan"", ""source"": ""s2""}, {""id"": ""2113675770"", ""name"": ""Wei Liang"", ""source"": ""s2""}, {""id"": ""1795716"", ""name"": ""Derui Ding"", ""source"": ""s2""}, {""id"": ""2188997984"", ""name"": ""Hui Yu"", ""source"": ""s2""}]"
789bb24875fdd971c659edb32ead3b9499574c54,10.1109/WACV56688.2023.00409,Semi-Supervised Learning for Low-light Image Restoration through Quality Assisted Pseudo-Labeling,2023,IEEE Workshop/Winter Conference on Applications of Computer Vision,Sameer Malik; R. Soundararajan,"[{""id"": ""2000484626"", ""name"": ""Sameer Malik"", ""source"": ""s2""}, {""id"": ""2510315"", ""name"": ""R. Soundararajan"", ""source"": ""s2""}]"
44cf871041edd76e240010662cc5c07e08ab7d69,10.1016/j.patrec.2022.11.029,Learning to recover lost details from the dark,2023,Pattern Recognition Letters,Maomei Liu; Lei Tang; Sheng Zhong; Hangzai Luo; Jinye Peng,"[{""id"": ""2112251403"", ""name"": ""Maomei Liu"", ""source"": ""s2""}, {""id"": ""2110241927"", ""name"": ""Lei Tang"", ""source"": ""s2""}, {""id"": ""2053864035"", ""name"": ""Sheng Zhong"", ""source"": ""s2""}, {""id"": ""1704919"", ""name"": ""Hangzai Luo"", ""source"": ""s2""}, {""id"": ""145457904"", ""name"": ""Jinye Peng"", ""source"": ""s2""}]"
80f112fb6858203a2e09ce65d83d8e6f968819a6,10.1007/s00138-022-01365-z,LDNet: low-light image enhancement with joint lighting and denoising,2022,Machine Vision and Applications,Yuhang Li; Tianyanshi Liu; Jiaxin Fan; Youdong Ding,"[{""id"": ""2110539473"", ""name"": ""Yuhang Li"", ""source"": ""s2""}, {""id"": ""2198626685"", ""name"": ""Tianyanshi Liu"", ""source"": ""s2""}, {""id"": ""2151840486"", ""name"": ""Jiaxin Fan"", ""source"": ""s2""}, {""id"": ""1987649"", ""name"": ""Youdong Ding"", ""source"": ""s2""}]"
a3157a662e7bef5bfaf23da8f8a7bd04c92bc9ce,10.48550/arXiv.2212.11484,SALVE: Self-supervised Adaptive Low-light Video Enhancement,2022,APSIPA Transactions on Signal and Information Processing,Z. Azizi; Ct Kuo,"[{""id"": ""2093084617"", ""name"": ""Z. Azizi"", ""source"": ""s2""}, {""id"": ""103085831"", ""name"": ""Ct Kuo"", ""source"": ""s2""}]"
a7819e639ebe52b10bc5fc972ba9f4eb347a70ac,10.1007/s11063-022-11107-x,Pre-denoising 3D Multi-scale Fusion Attention Network for Low-Light Enhancement,2022,Neural Processing Letters,Hegui Zhu; Ziwei Zhang; Luyang Wang; Tian Geng; Xiangde Zhang,"[{""id"": ""2565254"", ""name"": ""Hegui Zhu"", ""source"": ""s2""}, {""id"": ""48806258"", ""name"": ""Ziwei Zhang"", ""source"": ""s2""}, {""id"": ""2170435"", ""name"": ""Luyang Wang"", ""source"": ""s2""}, {""id"": ""2197905590"", ""name"": ""Tian Geng"", ""source"": ""s2""}, {""id"": ""3153945"", ""name"": ""Xiangde Zhang"", ""source"": ""s2""}]"
c8d722907113595adb1b89bf0d3305b6bb334929,10.48550/arXiv.2212.10772,Low-Light Image and Video Enhancement: A Comprehensive Survey and Beyond,2022,arXiv.org,Shen Zheng; Yi Ma; Jinqian Pan; Chang-Tien Lu; Gaurav Gupta,"[{""id"": ""2111074015"", ""name"": ""Shen Zheng"", ""source"": ""s2""}, {""id"": ""2146276895"", ""name"": ""Yi Ma"", ""source"": ""s2""}, {""id"": ""2176149839"", ""name"": ""Jinqian Pan"", ""source"": ""s2""}, {""id"": ""1752590"", ""name"": ""Chang-Tien Lu"", ""source"": ""s2""}, {""id"": ""2104357582"", ""name"": ""Gaurav Gupta"", ""source"": ""s2""}]"
